usps,congress,year,cd,R_isoa,R_isop,R_LIC,R_SCC,R_mean,R_harm,R_dyn,pop_hull,A_hull,IP_d,obj_ip_dist,obj_polsby,obj_lic,obj_scc,obj_inertia_a,obj_inertia_p,obj_mean_radius,obj_harm_radius,obj_dyn_radius,obj_axis,obj_exchange,obj_hull_pop,obj_hull_area,obj_rohrbach
NY,111,2000,7,5278.439761838756,13899.55791222521,2557.707217829003,9932.981079377541,4685.818483010373,2868.1613476907078,5325.832255017004,1096893,130561838.88002738,6849.396876961971,0.6977515685608426,0.14421457840759866,0.23479590524897925,0.282391696812288,0.46988355851539365,0.3921647668540316,0.7509808273591309,0.920178316692099,0.7008145151708259,0.0662697824352779,0.5995127293970393,0.5925108465456521,0.6704165917898437,0.5478559479942976
NY,111,2000,8,3964.371812784364,16290.152681159612,1210.1524277488475,12138.922522043178,6661.47144289937,4712.776401218288,7362.034214713492,1628248,110505343.79246233,9605.723142944502,0.3736731538586174,0.05922409725769713,0.09318186396827055,0.10665678297302042,0.15338793283552224,0.11874430946584766,0.39674635919566864,0.4205983347480208,0.3807689709404214,0.023532054543845948,0.20035545685564882,0.42191914253848306,0.4468022503666732,0.2615711645872962
NY,111,2000,9,6653.670232071653,17636.804178377046,3627.4730558014794,12897.20101688515,6723.184200808573,4776.057875555853,7492.159480719773,2119828,279299001.9366425,9540.129659877395,0.63147269829247,0.14232551349510722,0.29722534869950257,0.2661531482047959,0.36954899520875756,0.317580361158664,0.6597737057659315,0.6965650757841034,0.6279705274539803,0.1266007990326281,0.4750096119770559,0.30460443017074973,0.49796983323907534,0.631688330564547
NY,111,2000,10,3866.040908517402,9550.457812331633,1687.3634793230547,6035.483391907121,3622.575187193537,3075.664281741585,3858.018880428931,1317880,84541302.46617918,4817.864084478844,0.7265399242820119,0.1638643612476879,0.19049535917710786,0.4103068542744013,0.4735618580851219,0.4725841810021557,0.7114719426085915,0.6284887676896044,0.7085770773763879,0.46862093350979916,0.5693621042379114,0.4824194919112514,0.5554101711989061,0.4471364327595765
NY,111,2000,11,3164.109552228378,6629.80974710057,2071.9044163305057,4806.692170316617,2349.9001811652342,1675.318490213694,2582.7863160633633,852293,46484420.900528446,3216.050126842515,0.8907919542442364,0.22777229203135596,0.42878186465390383,0.433321665503929,0.7657455373365302,0.7766517864919185,0.8976578601335612,0.9443307558268464,0.8662595534453525,0.8437308803462079,0.7829755879105782,0.7820139318286082,0.6766209980882764,0.5895906615778413
NY,111,2000,12,4044.270412715425,13298.250489962675,1794.8493734969954,7563.7112957396275,4096.371800879228,2987.2882005895353,4521.957147602784,1550326,108224600.96875057,5774.637598509923,0.6341077120976687,0.09248927049694103,0.19695891500877113,0.28589758387852693,0.3761537905593623,0.34412211718603686,0.6581873926983189,0.6769133309463239,0.6324100252252982,0.41132682076385,0.5232099086031391,0.40482001849933497,0.4747929392743154,0.432690179143637
NY,111,2000,13,7354.628550219963,14173.189649585742,5020.527676416185,12618.820205396705,5821.23081309143,4158.183639664804,6541.2207202567115,748037,176367735.48904103,8544.460438004804,0.7793341069664157,0.26926895806390966,0.4659906947092822,0.339690953919885,0.6301499564338361,0.5458236312473468,0.8422764631012464,0.8843559096409733,0.7950362697384452,0.21154877297681632,0.7360751682735603,0.8790781739405938,0.963501112864596,0.6436758070528128
NY,111,2000,14,3461.7766084512627,7109.716462626657,2393.9514092157547,5176.221258397624,2457.0159213155025,1402.3204154344783,2738.9279555578164,835086,51124728.65671364,3542.335570485473,0.8848240573165634,0.2370792340549257,0.47822533959707336,0.44727272352978276,0.8011887373477645,0.7101366159634077,0.9392902391390296,1.2343030060568245,0.893724024329191,0.3068080090315993,0.7816699422177487,0.7810908098088101,0.7364053495608222,0.6801618423169771
NY,111,2000,15,3590.3569828901227,8043.177602793328,1597.5912032575493,5650.561873908599,3537.3273780637473,2355.1827610390405,3845.693283022316,1348915,78349543.1628015,3686.4914035238558,0.8818038477259295,0.19925991771832313,0.19799583623732997,0.4037309038734435,0.4459863246229665,0.6880040372239304,0.6766609550391502,0.7622247076286678,0.6601581516368025,0.14017094828296278,0.5260484387112768,0.4777106044487607,0.5168787382433159,0.484607420550602
NY,111,2000,16,3239.326060277548,4684.585657328541,2274.5948479548797,4165.501405040715,2364.36657620871,1753.796267133705,2565.3502973897225,682942,38415999.70377708,2820.050737580745,1.0400287048010375,0.47815308375819565,0.49305886586152087,0.6047484434841264,0.809287243411858,1.0471452992054564,0.9133738941254043,0.9235183473082937,0.8928797856679538,0.31852280653428866,0.7853536507963572,0.9701014141757279,0.8581181013059236,0.7922420240608847
NY,111,2000,17,10980.191985550982,25584.365975885186,5653.868618322271,22098.92413343652,11307.627287538508,7303.551717338966,12866.732125018716,930489,499967622.9827131,14267.043163176784,0.696824708395661,0.1841919092549529,0.2651377444171602,0.24687527996677652,0.3688382175908906,0.36183455524450564,0.6473619800357603,0.7517022135602535,0.6034296926580327,0.06749728159526126,0.5325251503044022,0.6987669924093676,0.75757888035451,0.5348195435356382
NY,111,2000,18,14308.088440437035,30818.53315309404,8650.599632232157,20016.906823423844,11131.224462923052,8013.862311646225,12083.22066111455,857495,897667077.1489791,14284.14171306151,0.9069326749316596,0.215545670374749,0.36553519021889486,0.5109392859016353,0.691241620633691,0.7336338302036891,0.8569340829241674,0.892708651834688,0.8373054374988681,0.33781239487048625,0.7141542059509349,0.7471425489361454,0.7164696649451061,0.5890312187971177
NY,111,2000,19,34832.60256772023,69591.73820120291,19834.777158181154,52400.11373863457,27960.251306014085,19652.158748907397,30865.42475579571,978724,5240964472.291606,33226.84309952088,0.9491709264355089,0.2505281209745383,0.32425210336374677,0.44188309774814644,0.6353158073756989,0.8440105210404284,0.8305266927322632,0.8862284040336489,0.7979922413796035,0.4771773654057543,0.6886066544298325,0.6793948038466411,0.7272948397479704,0.5951968226921236
NY,111,2000,20,77083.19911742162,206111.64876562142,36406.466028775474,148120.39867288366,76317.87671590637,64515.55650122031,81505.09854655198,1596156,34666364323.05189,83641.83254312527,0.8344182117542845,0.1398667186521218,0.2230681611047332,0.2708256015157853,0.41618528435101054,0.5644608302356019,0.6733520588224624,0.5974000946265077,0.6687440882038853,0.23500993828332478,0.4941605173008897,0.40229777039337006,0.5384694104906164,0.45008755859751515
NY,111,2000,21,40238.24632611827,58546.35335166016,31683.448058846323,49719.16844275503,27929.565207457323,22175.651654189587,29933.11045631775,703229,6059172928.4598465,27001.342616229587,1.3492774696134646,0.4723657393349481,0.6199930030411862,0.6549835262387268,0.9161130953804626,1.459625764153129,0.960469572350628,0.9072618688640919,0.9505439430284002,0.27725693467126944,0.8438208970972264,0.9353823576672748,0.839488236984077,0.7946682637624524
NY,111,2000,22,52430.21007455613,137091.92082788318,34597.53255568645,118051.34444343965,50569.206433400694,32218.300740647832,59371.91557116957,841528,14265277473.760254,93107.8787053723,0.5098503817973269,0.14626468247828237,0.4354387330373494,0.19725195702067672,0.38561819418307275,0.2047610115457416,0.6912007493942172,0.8136712500235649,0.6244325574827257,0.05699433309251482,0.5660968490314885,0.7487332566474318,0.6053866571888867,0.6050671319640032
NY,111,2000,23,107219.22169976955,275156.2256671107,51733.507731455036,155442.78872509647,82451.42466947106,64062.55300985088,88969.14529386579,1445107,48861635475.80861,128167.1019165446,0.7574320349397319,0.1518401463211868,0.23280834941532932,0.4757777656874346,0.7449642180571765,0.5400729666653719,0.8669283935326118,0.8368322573975664,0.8521542888495992,0.26871125404319013,0.7414089971073913,0.4548057687077843,0.7391407972460231,0.4385091412420257
NY,111,2000,24,72400.04414303863,183090.01131054814,32521.883765642462,105201.68954690451,66660.03964945204,55497.15805358711,71520.81158470779,1519163,28676531111.07888,78152.7984886998,0.8387680523382077,0.1563681719405922,0.2017779589142979,0.47362239830660124,0.5128477878613255,0.6589305842004856,0.7240724180360707,0.6522860510544556,0.7157995139794269,0.3529055564344847,0.6219169808385403,0.44248313051331556,0.5742498883454097,0.46925779525170147
NY,111,2000,25,36984.481886006324,78231.89004346571,21075.30535867674,69506.19142531192,36338.41269989971,28619.660454682096,39699.31565829523,858225,5871168090.256952,47584.5313213989,0.7037223205274397,0.22349686349250855,0.32471972721554626,0.28313404524917274,0.42859784100185483,0.34016530855891636,0.6785194901318735,0.6461376777088172,0.6587513539367928,0.03638910455836476,0.5271372124519165,0.7612875411459699,0.7319213852099143,0.5550954689785103
NY,111,2000,26,47608.99237063031,82350.56587716458,30955.066103339188,58791.18362114353,33511.413038019484,26297.845320987337,36069.5407503427,1143616,8757275291.9959,49204.54864495789,0.8760548951491973,0.3342295191468999,0.42275182568515557,0.655773061316969,0.8665269035363147,0.6894512546997802,0.9471199621179167,0.9051880827026413,0.9333260321705495,0.31846467661282113,0.8365584945186988,0.568415447143097,0.8131278762174264,0.6914582302840196
NY,111,2000,27,39130.177872676686,76740.32240012892,23598.528009568814,65373.32144032523,37748.16947697688,27341.9207467124,41171.311137218196,868251,6178860697.345639,38451.7483529825,0.9213896167476422,0.26000183033902874,0.3637024143995143,0.3582799809356989,0.4544980966306133,0.6085103786990962,0.6910741794873473,0.7155711230964217,0.6720508373072666,0.09791269067659938,0.5096266863935395,0.7627045635421094,0.7785116441710098,0.6026851649312981
NY,111,2000,28,21355.93626827652,77931.295814553,6848.216770467958,65877.48723278481,37452.70624677691,29160.684276072236,41264.1854379834,1547222,5269838868.118113,59302.31165009361,0.3260577869115682,0.07509541766381116,0.10282950978901449,0.10509043295673999,0.13441490144763407,0.07957951831767489,0.38014050978606945,0.36617687133288757,0.3659572385496736,0.03465947187593538,0.22732883150256636,0.41824185540277997,0.2718878300811751,0.43297562977097936
NY,111,2000,29,68926.64964625695,135620.1002206971,35997.99815159324,99913.36770121954,57334.04591407518,40550.81902534432,62647.81659249695,1086391,20918314564.86312,79633.02030448806,0.7836850541996062,0.25830107647184036,0.2727610556483148,0.47591253390265126,0.6058646280712092,0.5623551869893011,0.8014627091385952,0.8498798705295902,0.7779760575913642,0.8993684992509507,0.6500623450213192,0.6058058286565334,0.713505822059047,0.5576848407535722
NC,111,2000,1,78004.01374728503,304544.6131006916,42687.89180718376,116715.8535137998,61527.72344003473,31418.607829185727,67703.95546658662,1070379,30351759216.015816,88599.49924243585,0.7971375473300769,0.06560426231691797,0.2994853026001174,0.44665705673991524,0.6729993799936549,0.6193271365073051,0.8451909630982114,1.241366488473507,0.8146816046470902,0.9285099266132326,0.7166888492716306,0.5775449630457997,0.6297960098525918,0.40986584994199265
NC,111,2000,2,57269.418849894,205635.91095164925,22181.814370157295,89963.11162632146,53641.121965697464,36854.998311563024,58557.74689407566,1972966,20779907638.34245,62721.69781793598,0.8267087865053551,0.07756175607427475,0.15001979959509146,0.40524402057816195,0.46917963925318357,0.6250126741415435,0.7117601416132044,0.7769559282807792,0.6915497363077286,0.41955719240741873,0.5256833010667563,0.30104522835162895,0.4958517061759742,0.391142780730064
NC,111,2000,3,74681.00635556634,504254.5707049955,21751.70043445047,130432.99547866621,75164.4195051454,57195.87422986569,81709.916671804,1157670,33588404735.712658,93669.68781373904,0.7218694656509553,0.02193414126939233,0.08483324969621246,0.3278275036995835,0.4295554535795497,0.4782978411138842,0.66237906044055,0.6528530891531554,0.6462795235976431,0.5822731337938551,0.48086496555509944,0.5285564971019375,0.5216519295779556,0.30760452956455675
NC,111,2000,4,32702.52904832199,65402.55878934859,22934.815879278813,39930.05775089341,23707.29908093731,17659.08670256119,25392.164383770585,880754,4205770222.2524247,24737.550932051687,1.1969395622867858,0.25001910747145206,0.49184451861055234,0.6707532776957392,0.8388090368540417,1.3520899771242658,0.9196191416737588,0.9259405539806022,0.9106817245873835,0.3481060297524774,0.8012156531248895,0.7001103599870111,0.7988532586840421,0.6460371347979995
NC,111,2000,5,60390.38803883259,124042.33167062611,40986.95563727901,90125.92647133775,44481.348729743906,33128.113029362685,48614.37112447121,903747,14110156255.141388,58957.64924444068,0.9274174097156653,0.23702589650082118,0.46063367371137975,0.4489894702349549,0.771771238005729,0.792693486721036,0.9051042704924486,0.9114673688976238,0.8783915519838986,0.246384366513443,0.7762292461144565,0.6947951141193276,0.8119956261797155,0.6515230868113988
NC,111,2000,6,49623.31438692312,165521.86061411304,24750.76008286432,73004.53943564818,40890.56920133335,28306.9581837287,44958.603852139255,1258566,13442167470.845295,53637.511779981076,0.8376541184160966,0.08987953493544265,0.2487743184997533,0.46203173319155755,0.6266144269866536,0.6588010060138714,0.8090425307702331,0.8765214910206672,0.7804731264197314,0.9287954227664125,0.6595069091752276,0.5076388524717814,0.5755089826326807,0.4181731209904523
NC,111,2000,7,71475.08308340411,155321.72330878163,40071.83629211999,81184.91145547229,50300.64670603371,36398.25696769974,53722.04798519622,902091,19021031823.998913,74774.93772491343,0.8654583891475935,0.21176049176429612,0.3143179267205382,0.7751017099964493,0.8880759830055758,0.7088871384206843,0.9473050250707873,0.9818476080713423,0.9407779083193925,0.33332062482219416,0.8647683223765579,0.7003417615296018,0.8437720557739102,0.6087742452282753
NC,111,2000,8,52294.80912861793,110625.31289981335,33651.202223488486,88568.63998337933,40899.75656499584,30100.459013402527,45257.60490377165,952351,11097056637.069607,76710.06356462685,0.617239659144684,0.22346429424379433,0.4140797614903955,0.34862394463694807,0.6770937659642837,0.323562608906657,0.8524062002751148,0.8686712901177546,0.8170563650976647,0.07203040623689785,0.7015609447445251,0.6662417533031414,0.7742108164135169,0.6240156038810405
NC,111,2000,9,28969.01351335382,82780.24622022099,12958.712404371954,40299.88116155154,25659.54985957615,18383.209487443102,27382.554133300015,1017977,3787799516.4904904,26995.39491587782,0.9716091686069217,0.12246556347235368,0.20010423975402913,0.5167254852391724,0.5353296634503163,0.8286220938032223,0.7526506030409462,0.7879204535296596,0.7480743322868604,0.26307113094095896,0.5642026426298625,0.6151150762738254,0.6960337539880879,0.4412206439666895
NC,111,2000,10,52641.26495590677,121244.11791878402,27926.179336313773,71689.64308624095,39158.41166497089,28696.941927353855,42457.75538016107,890911,12459704221.465664,46660.96324531562,1.0214572610988495,0.18850864724448468,0.28143001372371274,0.5391874771784096,0.7788998917255013,1.0068383692502143,0.8962104218508085,0.917192937999593,0.876706624909153,0.6450644207519348,0.7713158978722774,0.7026650249014772,0.6987064836516735,0.5411648376146458
NC,111,2000,11,70834.24336115077,134495.770589473,39978.14452144309,109295.5607070486,56620.66266727572,38912.27728901947,62755.732088604986,648599,16858062128.778168,58819.632667169724,1.0903565439461071,0.2773762442038657,0.31853616629232523,0.4200311250282,0.6342999057032843,0.9840230005924132,0.8340211273211853,0.9101785901019376,0.7981322526868047,0.1688823778862261,0.679041548293881,0.9444787919808695,0.9350368805914042,0.6194343835070223
NC,111,2000,12,26123.41818442439,138528.8039838618,6630.777131667793,75725.4691244286,36139.74111732255,18036.084184157768,41788.130586860905,1440651,6143886558.169422,60906.202940935655,0.38834351804352363,0.03556148072422489,0.06442714055526035,0.1190079736055829,0.17194239165890676,0.10906472007902729,0.48189642716067826,0.7241987206782456,0.44204050017462293,0.0510627476405903,0.37901865147018415,0.4017572611270877,0.34895280191415556,0.3085836891968262
